0.90779208, 0.04081833, 0.01745006, 0.03393952
 0.03987172, 0.91318816, 0.01785433, 0.0290858 
 0.02262959, 0.02034572, 0.93776863, 0.01925606
 0.04514066, 0.0407528 , 0.02418504, 0.8899215 
