,0,1,2,3
0,8.27319587628866,10.663594470046084,21.208530805687204,8.03
1,7.796610169491525,13.327354260089686,21.10326086956522,8.73134328358209
2,8.432692307692308,13.63677130044843,17.371584699453553,9.73076923076923
3,8.044585987261147,11.664864864864866,25.354679802955665,8.888198757763975
4,7.621052631578947,9.333333333333334,48.11486486486486,13.047619047619047
5,9.121794871794872,11.42142857142857,28.639240506329113,15.270440251572326
6,10.790874524714829,11.21484375,11.727810650887575,9.401639344262295
7,12.282296650717702,11.724719101123595,17.746113989637305,9.463054187192117
8,10.519417475728156,14.237864077669903,15.178571428571429,11.534653465346535
9,10.750972762645915,9.032608695652174,14.45320197044335,11.149572649572649
10,10.440329218106996,9.957446808510639,12.177272727272728,11.576
11,9.398268398268398,10.526881720430108,16.093896713615024,10.857142857142858
12,7.803191489361702,9.364779874213836,22.66822429906542,11.075757575757576
13,10.293103448275861,8.169934640522875,18.27705627705628,9.502222222222223
14,11.285024154589372,11.942583732057416,19.107142857142858,9.939086294416244
15,10.754901960784315,12.824120603015075,18.401162790697676,10.077294685990339
16,11.180392156862744,12.331896551724139,11.847682119205299,9.75390625
17,13.028880866425993,11.016260162601625,9.41139240506329,9.016460905349794
18,11.733333333333333,10.451807228915662,20.46706586826347,12.623762376237623
19,11.281632653061225,12.856,11.69078947368421,9.964444444444444
20,10.36574074074074,10.380681818181818,17.792270531400966,10.719047619047618
21,10.354679802955665,10.05813953488372,22.96923076923077,8.053140096618357
22,11.923444976076555,11.372222222222222,19.35326086956522,9.706185567010309
23,16.564444444444444,10.877551020408163,12.264516129032257,12.711009174311927
24,12.29795918367347,11.470873786407767,14.473988439306359,9.75462962962963
25,13.559090909090909,10.867924528301886,14.431506849315069,14.32882882882883
26,7.693333333333333,13.882113821138212,16.865030674846626,8.619834710743802
27,11.290476190476191,10.869047619047619,16.910179640718564,13.851162790697675
28,11.05625,11.548872180451127,31.801242236024844,10.154838709677419
29,9.004237288135593,13.508403361344538,16.383116883116884,9.093617021276597
30,8.646788990825687,12.746606334841628,20.24074074074074,9.390697674418604
31,10.547872340425531,11.161764705882353,26.233333333333334,9.182795698924732
32,8.376383763837639,10.513513513513514,10.61111111111111,9.945205479452055
33,9.748091603053435,10.544444444444444,10.466666666666667,10.018450184501845
34,11.963636363636363,9.742138364779874,17.146892655367232,12.820276497695852
35,8.551971326164875,11.442231075697212,8.841346153846153,9.394822006472491
36,8.64561403508772,10.667953667953668,10.237209302325581,9.558052434456929
37,11.103139013452914,11.1731843575419,19.51497005988024,10.380733944954128
38,18.880208333333332,9.204545454545455,20.52482269503546,14.416216216216217
39,11.556737588652481,9.42079207920792,11.284313725490197,8.917266187050359
40,12.61864406779661,9.681564245810057,16.791666666666668,10.625
41,7.760797342192691,10.245901639344263,7.141104294478527,10.462732919254659
42,10.892018779342724,12.28491620111732,22.5974025974026,9.955223880597014
43,15.251231527093596,12.36046511627907,18.13157894736842,10.494623655913978
44,11.398009950248756,14.202898550724637,15.666666666666666,11.319796954314722
45,11.376811594202898,13.02808988764045,19.664335664335663,12.140096618357488
46,12.665116279069768,12.624277456647398,17.457831325301203,11.030150753768844
47,13.358381502890174,10.761904761904763,24.551948051948052,13.563829787234043
48,11.725961538461538,13.510526315789473,21.986206896551725,9.455497382198953
49,11.747619047619047,12.586387434554974,16.426900584795323,12.205263157894738
50,10.366666666666667,9.286666666666667,21.639344262295083,11.382488479262673
51,9.126696832579185,9.425641025641026,20.076142131979694,9.240506329113924
52,8.506578947368421,9.4609375,29.781420765027324,11.144444444444444
53,9.170103092783505,10.187096774193549,22.131979695431472,10.708920187793428
54,9.737113402061855,9.910344827586206,21.6280193236715,10.166666666666666
55,9.088669950738916,9.71774193548387,25.387978142076502,11.181372549019608
56,8.817073170731707,8.714285714285714,22.687150837988828,9.354166666666666
57,8.955645161290322,9.371428571428572,13.598039215686274,11.652509652509652
58,9.159090909090908,9.935779816513762,14.079365079365079,10.091575091575091
59,8.227611940298507,10.587719298245615,5.591549295774648,15.289562289562289
60,8.95111111111111,9.676991150442477,8.37719298245614,17.743589743589745
61,8.425531914893616,9.705454545454545,4.382113821138211,13.778125
62,7.898245614035088,11.18450184501845,4.530612244897959,13.797945205479452
63,6.5326460481099655,11.145328719723183,3.649484536082474,13.990683229813664
64,8.306273062730627,10.11969111969112,4.589473684210526,15.394039735099337
65,4.666666666666667,14.814814814814815,30.72222222222222,3.3552631578947367
66,4.409836065573771,16.741818181818182,18.570833333333333,3.5625
67,3.632,16.228448275862068,25.211981566820278,3.8607594936708862
68,4.647619047619048,11.131147540983607,35.994897959183675,4.7701149425287355
69,5.370786516853933,16.148717948717948,32.31147540983606,5.463414634146342
70,11.07380073800738,11.953125,9.927461139896373,9.067264573991032
71,10.842364532019705,11.51923076923077,18.454054054054055,10.184615384615384
72,8.829787234042554,11.849056603773585,14.257731958762887,9.177272727272728
73,11.039473684210526,12.196506550218341,16.269005847953217,8.906542056074766
74,11.5625,11.665271966527197,13.369047619047619,9.609649122807017
75,14.512820512820513,10.471153846153847,35.40601503759399,12.363636363636363
76,11.825,11.38888888888889,28.30718954248366,12.643243243243242
77,13.495762711864407,11.261083743842365,10.40880503144654,12.02510460251046
78,10.943722943722944,14.319548872180452,13.567251461988304,6.695
79,15.807339449541285,6.461538461538462,15.127551020408163,14.485436893203884
80,13.11032028469751,14.454225352112676,3.55,8.814049586776859
81,14.102766798418973,14.94296577946768,1.9583333333333333,10.476394849785407
82,12.526132404181185,13.408304498269896,1.7741935483870968,9.698039215686274
83,14.735177865612648,14.73076923076923,1.8214285714285714,9.650205761316872
84,11.266233766233766,13.584848484848484,3.4375,7.2967032967032965
85,8.266666666666667,12.10483870967742,16.75257731958763,9.5
86,8.124542124542124,12.343333333333334,12.891428571428571,6.980842911877395
87,5.551587301587301,14.875,14.01875,5.506072874493927
