9.375105590011800771e-02,1.608760836075117870e-02,-5.045057674600507414e-02,7.840748607954649285e-02,-3.124243980958745295e-02,9.539770930096674872e-02,5.867798400491914396e-02,-6.181019324168662669e-03,-1.556869213771881408e-02,-3.951659830365193866e-03,4.319151551201214079e-02,-4.794392656116715917e-02,2.924988218484880255e-03,9.248891517748034086e-03,1.712253880254039143e-02,-2.955021160493054994e-03,2.750830376807557667e-02,-3.077222863298796629e-02,1.392382549841802639e-02,4.421635560094917122e-02,1.485196987388165239e-02,-6.125076489147777276e-02,2.521466049910557963e-02,2.802628967569308766e-02,-7.111752586753221361e-02,-1.037910970192887777e-01,-5.286706803314897979e-02,2.411460629985178947e-02,5.836265839112789178e-02,9.470875069295323079e-02,1.011125508986741861e-01,5.811220645141400992e-02,-3.220492844705343666e-02,-3.390616053896571697e-02,-2.876602409615548056e-02,-1.543968798327117684e-02,-4.822611434135283363e-03,5.924425884117580365e-02,7.548709663034421091e-02,4.008011266633047798e-02,1.656767923798485934e-02,5.257644335999515223e-02,4.547828966019706876e-02,3.364220041023299052e-02,2.424166395562988435e-02,2.934140530574319908e-02,3.074870640443853539e-02,2.313322060037270936e-02,3.348504322690659327e-03,3.587038790339627109e-02,2.419775892227775393e-02,4.043009548510766854e-02,1.051420636179553440e-02,-6.990923036721547260e-03,5.037202954314170394e-03,2.289960563718944700e-02,-5.670725712214896852e-02,-3.178228954217394986e-02,-2.557256510043164413e-02,7.141432439034561819e-03,8.341966054293053698e-03,-8.701254317245178324e-03,-7.596285165548929963e-02,-5.264150062724930190e-02
1.344428964778620131e-02,3.750182427897774673e-02,-2.764705168262259968e-02,-2.309501939746940249e-02,1.157117303561087246e-02,2.103419534016464330e-03,4.418709635206559405e-02,3.128183207526385925e-03,-6.477094072817794757e-02,-1.678641405383799259e-02,-2.718636232673830866e-02,-1.377728865529163037e-03,-7.074368600376438818e-03,-1.339351417904241504e-02,1.182156826554473135e-02,4.101909751435664497e-02,-3.155812061915395927e-02,-2.846763925323952601e-02,-8.564796187143390582e-02,-3.254282232266717673e-02,-1.408648027833293154e-02,4.893386209887693600e-02,-1.530394647301376414e-02,2.771690007707443022e-03,-3.580244241242648909e-03,-8.837605208725169206e-03,-1.340332050634500047e-02,-5.165173259947673096e-03,3.554396135264875634e-02,8.654333359432008627e-03,-5.081116403633401113e-02,-1.891558174022007349e-02,3.346671646578872755e-02,6.562018562194456284e-02,-2.512861220696392932e-03,-2.442275233077892752e-03,-4.668762407225066080e-02,-6.706892634041996745e-03,-7.980761912266057245e-02,-1.330769891155323195e-02,4.080482965955779806e-02,2.860699250268226509e-02,-2.363120935345465121e-02,-4.858906462365855661e-02,-5.736867091228745053e-02,-4.531537878814974329e-02,1.877451065670440386e-02,2.755973478228795643e-03,-1.656105025902029904e-02,2.796828427076333834e-02,2.044223675011759903e-02,1.657502984125539675e-02,-4.573887540359886095e-02,-1.440831900132466363e-02,1.345786983373954606e-03,9.587101199406276864e-03,1.082602693733917404e-02,-1.689183235133686137e-02,-1.623260171846904049e-02,9.212305155514888266e-02,-6.991710731310764315e-02,1.817129468147371529e-02,7.781751173848501513e-03,3.400034837870020976e-02
-1.033402462998764954e-02,-1.809815009816007807e-03,4.309182708607273149e-02,-3.177162744802058264e-02,3.173088884168498436e-02,-7.493995129880744871e-03,-1.301504162288567119e-03,1.568833857895450198e-02,-2.259820326684178551e-02,-3.327827851322857911e-02,-5.562129094549630309e-02,2.164405867380111287e-02,-1.433036049922219732e-03,1.407102977325786972e-02,-9.718229820365914193e-03,2.197520174559094291e-02,2.251608584845904426e-02,-2.173813877192068422e-02,-9.480198039975842525e-03,-1.421797611666541887e-02,1.993215738670948978e-02,-2.054968394487435845e-02,-1.585931871158724124e-02,4.431966089810969456e-02,-1.510785879533013687e-02,-4.197546437750090259e-02,-1.280591605231001621e-02,-1.623002764489922534e-02,6.524070571211483364e-03,1.891686245510918601e-02,-2.991833247459804376e-02,-8.474137585981844720e-04,-2.218818690136040508e-02,1.411280749225396654e-02,6.357187660903668852e-03,1.846995751587109449e-02,1.273013021078246709e-02,-8.432021771827779254e-05,-5.465309298049139675e-02,-7.979943793500700322e-02,-2.502735137617322775e-02,1.127087705177976656e-02,6.055257886273951451e-02,4.367031541392927402e-03,-1.218568304498938645e-02,-3.314359632280980406e-02,-3.176514562963587279e-04,-1.453434355334183494e-03,-5.245966793530554978e-03,6.007759019604699477e-03,4.543089615807653636e-02,8.264181526408595491e-02,-1.899077117429275041e-02,-5.767511868536924144e-03,-1.751806292903826043e-03,-3.603070180946737946e-03,-2.480504973146308717e-02,-2.472498855277833682e-02,-1.865598811133334714e-02,7.235608342193231360e-03,-1.887987392292199765e-02,-2.970046907187995355e-02,-1.904993083852772259e-02,3.173009127179353493e-03
9.286737338364563568e-03,-1.351318497284971498e-02,-7.181296590197314839e-03,-3.358121343512666251e-02,4.918992311576805831e-02,3.638846891007588291e-02,-2.371579068279509178e-02,3.496543423517908117e-02,-9.689000652760503332e-03,5.163713209975507451e-02,-6.441658916524066469e-02,-2.789867420925272110e-02,-8.725087559043274640e-03,2.836244747630288152e-02,6.242315082644616514e-02,-2.840090472032274702e-02,3.627376934531637009e-02,-5.384057473470592325e-02,-2.080446406137532317e-02,-5.471272014096703606e-02,-5.518448182786332701e-02,-8.102209435461374398e-03,2.368677185818721977e-03,4.338735330421461707e-03,6.822747581836831332e-02,-9.408473325059632519e-03,-3.017860757229201898e-02,4.381713865808697927e-03,-2.480962309695276119e-03,-2.403676645237749765e-02,-1.005202777645296773e-02,2.488862500421566270e-03,3.916096824476870443e-03,-3.382772652557191478e-02,-4.353217891784730634e-03,-1.024542602287946240e-02,4.010915086373439097e-03,6.599657094689223569e-02,3.641948028310824231e-02,3.347099073169838152e-02,1.721477300924176973e-02,-6.255156155790576877e-02,-1.343489645984155198e-02,6.285377289292341796e-02,6.909136948146528401e-02,2.159356404175949515e-03,-9.169409369624041337e-03,3.445691454139031273e-02,3.767985465222681296e-02,5.948489440017354357e-02,7.652219851949465523e-02,3.625063355161996150e-03,5.779354008032706186e-02,6.552612620046589786e-02,-6.318914264830517713e-02,-8.135286234304665853e-02,-3.806161141674062331e-02,1.832604689433112166e-02,1.938863062881475419e-02,2.342189845324728348e-02,-6.742596406378102702e-02,-4.316465462633515410e-02,-1.010058733533260701e-03,2.316223578823070617e-02
7.621824896733865595e-02,4.761943032353932459e-02,3.310853295166431981e-02,7.137330084354838455e-02,6.065271127940483412e-03,2.074875115499041217e-02,-3.092968833054813432e-02,-6.795958007707120219e-02,-2.741140446174441733e-02,-2.522916003683264505e-02,-1.488782016772553785e-02,-2.394835965784561024e-02,3.668935126476364009e-03,2.888867676973005255e-03,1.045859484239703395e-02,-5.029904787251005677e-02,5.685920545450148106e-02,9.987952986611149664e-02,5.321434716916833077e-03,2.620920386679989611e-02,-4.132144632562376879e-02,-8.520274434981300882e-02,2.133149968972481922e-02,5.690801533653083027e-02,2.107950336992681518e-03,-4.832635049512915004e-02,2.402844576493334740e-04,-1.044846315169256287e-02,2.907430294452623826e-02,-4.619367393951047396e-02,-3.612254925604987260e-02,1.856542869356488101e-02,-2.736783599472164194e-02,-2.536975525309224586e-02,7.226043468561210367e-03,5.479178064027155626e-02,5.161955956846264043e-02,1.358288308877035264e-02,2.287802959145872686e-02,-1.377451225844820645e-02,-2.843780968663199571e-02,-1.467033403161099175e-02,-1.453304367225590745e-03,1.888953961094622103e-02,1.351229658330230059e-02,2.562703586167682998e-02,-4.996611273320152730e-02,-7.338415767409223883e-03,1.795727023044814408e-02,6.306671077457852437e-02,6.280531583866018341e-02,-1.251479560796665488e-02,2.209817602269039880e-02,2.633692499459699271e-02,-1.124803270207456324e-02,-1.371048031496359745e-02,4.100375589632480194e-02,8.770106804751214014e-02,7.099504216732518969e-02,-4.927789829843068521e-03,-1.389117972095168033e-02,1.398701625255355588e-02,6.135915178044867163e-02,1.061283241695488572e-01
2.895113324551615644e-02,-2.250096134699432551e-02,-9.213056256686485979e-02,1.605565516427539391e-02,-8.921482480413618632e-02,-4.719934677629087499e-02,-2.387596309567504779e-02,-2.826987122273260863e-02,-5.724682531813124475e-02,-2.753942004312544961e-02,-3.698507598178010780e-02,-5.904510513418500389e-02,-4.453443855856654282e-03,-4.179361311174542570e-02,-4.548030862630632332e-02,-1.517409457066626159e-02,-2.547269596918579765e-02,-2.118493144478393250e-02,-3.961674753606986982e-02,-2.228721673319337612e-02,4.468400003300696498e-03,1.672367029448479717e-02,2.147589756842092565e-03,-9.139109701051044768e-03,-9.485966377682740480e-02,-4.222895732221139398e-02,-3.091777203196102719e-02,-2.779307579882145732e-02,-3.049654064359555612e-04,-8.878414965848861751e-02,-2.555899428830707421e-02,-2.338459611581369252e-02,2.684284428304233722e-02,-2.114504681191806817e-02,-2.499162251834145809e-02,-5.041755777588329684e-02,-8.101801890694325381e-02,-2.175137386023243136e-02,-7.912820287715673084e-02,-8.455004399241389246e-02,-9.070368294144338928e-02,-5.911464161775738940e-02,-2.020799657766951876e-02,3.493783145674632384e-03,-6.230758179131135749e-02,-6.513192301309379817e-02,-7.514866712449096153e-02,-8.549548218450743475e-02,-1.128324225816062509e-01,-1.123980148212468805e-01,-1.082998556852689670e-01,-1.084837332735420767e-01,-8.882535068139674021e-05,-8.456437057748555312e-04,-3.688674259837571023e-02,-1.092755024721241419e-01,-1.020632736609417279e-01,-6.337110990517103026e-02,-6.158156127009464104e-02,-9.252715564227112846e-03,8.559154182821849047e-03,-4.858758515197409561e-02,-6.439429029485620182e-02,3.379415250538786962e-03
-3.763502927791277999e-03,1.907475936586752047e-02,-2.904784417864261087e-03,4.142737861318430970e-02,-5.027799823113308919e-02,8.752401591887377583e-03,6.338696127403433724e-03,-6.025488678203618637e-02,-4.984431552303261737e-02,-4.262496859652630671e-02,4.225499192561928130e-02,2.008358632414655384e-02,-1.616870911364092639e-02,3.372247199956827229e-03,-1.296888455636956497e-02,-3.414561338674092922e-02,-3.229636280179448704e-02,-3.142738820055483023e-02,-2.003272152235122117e-02,-5.476703504895701936e-03,3.028254524474835452e-02,3.400721254858043302e-02,-2.477435992479274859e-02,2.747804512771797811e-02,-1.361908398367715420e-02,-1.749724518757627550e-02,-7.440019821845835282e-03,1.813664325606521507e-02,1.793738665000708943e-02,-8.476717889611283530e-02,1.655720344604266064e-02,6.460918660724740414e-02,-1.596956345336998651e-02,2.624012917053609312e-02,2.602906350164298915e-02,1.880416300633682911e-02,1.210222547495804282e-03,1.010933119123710129e-03,-2.524584156060075135e-02,-3.829847045817443701e-02,-1.296630229731505872e-02,-1.576011877798702554e-02,-2.683522465931927406e-02,3.912073052093358733e-02,4.051346052110822715e-02,2.251578741607718898e-02,-1.571490028174718848e-02,5.369656606806828131e-02,-6.807265271108209510e-03,-2.009511092320313830e-02,-2.860769575597046227e-02,-1.961312758817834040e-02,1.602452247876405902e-02,-8.444997474550074677e-04,-7.090640302787038982e-03,-2.601992267117932134e-02,-5.697203842626370751e-02,-1.502134503648823276e-02,-2.183183529450818949e-02,-1.167496433904504846e-02,-5.574669930114458521e-03,-8.355362382997898879e-03,-5.353731044575463227e-02,3.135449186693460566e-02
-4.361727260313896445e-03,-3.767861291585025002e-02,3.374803614358109528e-03,3.517651272915941259e-03,-2.259043123864070551e-02,-3.387350557726283989e-02,-1.787506667798290441e-02,-2.472384984091361218e-02,5.659213145739407785e-02,4.912619468955299953e-03,6.944757010631083527e-02,-3.683073919045011524e-02,-2.539436044151440267e-02,-1.723074198088674763e-02,2.507968764988809454e-02,-5.087017843564081536e-03,-3.676976914235825095e-02,-2.294364910571384392e-02,-1.665623933922121686e-02,7.832479312942040167e-03,-3.442263361405394767e-02,-2.195966372978694695e-02,-7.799807465571594045e-02,8.749915071397988686e-03,-1.067009537450663674e-02,6.857757878069773924e-03,-3.533180481308372672e-02,-4.721882620198556563e-02,3.385938026565899449e-03,3.723310911245334906e-03,-7.939934144510971820e-03,-3.283442395513793549e-02,2.187216260266547710e-02,3.740775513229269156e-02,7.763504524287820341e-02,1.224991299393643485e-01,1.972450361142777386e-02,-4.875596925530975567e-02,-1.645447904257455948e-02,1.398589471567232220e-02,1.542777456385884330e-02,-3.419282436509656076e-02,-7.045713926177378170e-03,1.950729515959011284e-02,4.703250438893930019e-02,6.040326291915402296e-02,5.151767145398391048e-03,-5.547096327569473601e-02,-4.585488218092693968e-02,-1.487097197519412660e-03,1.480915435651993309e-02,-3.927109935935789616e-03,1.003547443428497860e-02,1.176250561985201296e-02,-1.735630519796838326e-03,-4.256855408884822889e-02,-2.379374140397335149e-02,-2.899848649232977804e-02,-2.560658232265041606e-02,2.428578606343990455e-03,-3.411529858884663428e-03,-4.785650096594468855e-02,-5.327485956660692884e-02,-2.436057869774271856e-02
-5.032006042267288259e-02,-3.245936437106231726e-02,1.274948889962268517e-02,-2.752253157230135500e-02,-2.769352194573010059e-02,5.270640180312976403e-02,2.297430799857106201e-02,6.172151818186734362e-02,-1.403945159023792071e-02,-1.006279629863397751e-02,-3.014951417868513318e-03,3.326552738538236798e-02,9.729726861094899551e-03,-7.038367975023902129e-03,2.596209904058802836e-02,3.832348968169768666e-02,-3.744556327041875105e-02,-4.018706233724667759e-02,-4.710124713835428696e-03,-1.153583097035585162e-02,4.082507357578249972e-03,1.227596618493771025e-02,1.804965234193074350e-02,-2.743531574888742088e-03,3.762698539675590759e-02,1.675248572878951583e-02,-3.609760104801314207e-02,1.240466711481885524e-02,8.915592070132257602e-03,-3.449801209939373087e-02,1.504613248937704349e-03,-2.304994896232293727e-02,-2.100014404096688450e-02,2.693011901725413104e-02,1.376411393181131357e-02,-3.746536586866447416e-02,3.481382882368510168e-03,-4.309235311492667919e-02,-1.377803320652885681e-04,-1.813752698097860624e-03,8.149697194555480251e-03,-6.039906823398424364e-03,5.334288835473781701e-03,-5.978443165915613144e-02,-5.927043606647540430e-02,-6.789581033181264769e-02,-2.242560213122874249e-02,-2.841487147754016840e-02,-1.632304444228599785e-02,-1.626131676852331578e-02,-2.162517241161087886e-02,6.330851516679748651e-03,-1.689629596278073576e-02,-1.839121817624298980e-02,-1.129764687903860726e-02,-1.055493604929484686e-02,2.103988342135874531e-02,-1.966140926713703940e-03,6.313103292588100046e-03,-1.017511331518937759e-04,-1.425557600560074106e-02,5.112285973825212576e-02,3.295109994264916464e-02,-1.211923311682616515e-02
-2.423307360665775678e-01,-2.043239344844653693e-01,-2.109199842178252626e-01,-1.648149736506363539e-01,-1.706080118585005523e-01,-1.526256724207989413e-01,-1.372637345132388664e-01,-1.929654131663242345e-01,-1.632956469630024166e-01,-1.845860547953158681e-01,-2.313224494594302294e-01,-1.242523749318667908e-01,-1.427849444436498916e-01,-1.320978837441191545e-01,-1.323852668492504214e-01,-1.505269090449106173e-01,-2.022752385073217085e-01,-1.662228668886774341e-01,-1.878362540075065035e-01,-1.901684314579742685e-01,-1.212480272097779116e-01,-1.692643120895566400e-01,-1.743429745293623434e-01,-1.574466834103297186e-01,-1.136215189645196910e-01,-1.276547739779954893e-01,-1.539937620278331032e-01,-1.758623996756953911e-01,-1.536403633956078540e-01,-1.533321644884095558e-01,-1.701861239144360771e-01,-1.585104727226747945e-01,-1.560320773950283069e-01,-1.991796040495647235e-01,-1.620230347558361539e-01,-1.420385444437649580e-01,-1.546634356618844242e-01,-1.540537262621590742e-01,-1.629850487979432050e-01,-1.744748731700870026e-01,-1.470576969475539120e-01,-1.485873825493251865e-01,-1.847151872796230498e-01,-1.693796735964546440e-01,-1.467487705663531872e-01,-1.340693592842413240e-01,-1.621839466353861559e-01,-1.694186053320189123e-01,-2.022795958347398948e-01,-1.606959043980416280e-01,-2.137492916906553742e-01,-1.808636746596054279e-01,-1.680466904487445678e-01,-1.473408772342260920e-01,-1.482764871909645621e-01,-1.727963694491448376e-01,-1.751644730927415794e-01,-1.828052000536540267e-01,-1.758034403098595322e-01,-1.550223122790923558e-01,-1.550752799419353178e-01,-1.579960703493314411e-01,-1.564161997640864665e-01,-1.559624456991613728e-01
